emp_name,entry_time,scheduled_time,gender,transport,weekday,month,is_holiday,location,lateness_min,lateness_label,lateness_noisy
이라,09:49,09:00,M,자차,4,12,0,부산,-19.0,0,-18.522761566952173
최마,10:13,09:00,F,지하철,3,9,0,서울,-26.0,0,-25.992600044065764
오지우,08:31,09:00,F,자차,5,1,0,대전,-10.0,0,-19.069011735414342
류아,08:59,09:00,F,버스,2,11,0,부산,-25.0,0,-24.909247360272673
황타,10:01,09:00,M,도보,2,5,0,인천,-27.0,0,-33.02697996455569
정나,10:28,09:00,M,지하철,0,1,0,서울,-19.0,0,-18.940861404325123
임다온,10:39,09:00,F,도보,3,7,0,대구,-3.0,0,3.347482466030451
박하린,08:13,09:00,F,버스,4,3,0,대전,56.0,1,58.31533980537969
조도윤,09:12,09:00,F,버스,1,5,0,인천,-6.0,0,-5.1124145279645505
오나,08:01,09:00,F,버스,5,6,0,부산,-5.0,0,-7.643828787016934
김마,10:27,09:00,F,지하철,6,1,0,광주,-15.0,0,-14.665661745776127
조도윤,08:22,09:00,M,도보,1,11,0,인천,-13.0,0,-10.18372888876259
홍유진,10:27,09:00,M,도보,4,7,0,부산,-24.0,0,-21.679168285957953
최다온,08:28,09:00,M,도보,4,12,0,대전,-8.0,0,-8.496093819067719
최마,08:02,09:00,M,도보,0,6,0,대전,16.0,1,17.08688161969458
류하린,10:38,09:00,M,자차,1,8,0,인천,-4.0,0,-10.582809100210401
권마,09:18,09:00,F,버스,2,10,0,서울,-18.0,0,-21.67168387388869
조예솔,09:16,09:00,M,자차,0,3,1,대구,-4.0,0,-0.46220123727007056
윤사,09:56,09:00,F,지하철,2,11,0,인천,-27.0,0,-22.789835243128962
오민수,08:49,09:00,M,자차,1,3,0,대전,-2.0,0,-1.53200704580319
김서연,10:04,09:00,F,버스,6,12,0,광주,-14.0,0,-6.605171328174242
황지후,09:17,09:00,F,자차,4,8,0,부산,-28.0,0,-25.459902917693164
신파,08:49,09:00,M,지하철,2,7,0,인천,-16.0,0,-17.165637589315324
조채원,09:11,09:00,M,지하철,5,3,0,부산,-24.0,0,-30.098763765202786
박파,08:01,09:00,M,지하철,0,7,0,대구,-12.0,0,-4.806333749855426
신하린,08:54,09:00,F,버스,4,7,0,인천,-22.0,0,-18.148412714227113
오차,09:46,09:00,F,버스,4,12,0,인천,-21.0,0,-12.00844288534741
홍현서,08:24,09:00,F,지하철,5,11,0,대구,-15.0,0,-4.165762722480421
박예린,08:21,09:00,F,지하철,1,6,0,대구,-3.0,0,-9.434701533913803
장차,09:58,09:00,M,버스,4,5,0,광주,-29.0,0,-35.42166872063593
신민수,09:17,09:00,F,지하철,5,5,0,인천,-1.0,0,-15.315999562845336
류현서,08:24,09:00,M,자차,5,5,0,서울,-10.0,0,-5.408189314851219
황나,10:14,09:00,F,지하철,1,1,0,광주,10.0,1,13.282413437437995
한예솔,10:19,09:00,F,버스,6,1,0,인천,-19.0,0,-18.51110499937077
오타,08:06,09:00,F,지하철,1,10,0,광주,-23.0,0,-29.130666155217007
한현서,08:36,09:00,F,버스,2,4,0,광주,51.0,1,50.55483155437614
송민준,09:06,09:00,F,버스,1,5,0,부산,-16.0,0,-15.076472524961472
윤예린,10:11,09:00,F,자차,1,9,0,대전,-12.0,0,-8.086371665604151
황지훈,08:13,09:00,M,버스,1,8,0,대전,-12.0,0,-10.63506542767357
전지훈,10:25,09:00,M,버스,0,5,0,서울,-29.0,0,-25.68099352504417
오현우,08:57,09:00,F,지하철,5,10,0,부산,-10.0,0,-10.620654349570241
서라,08:22,09:00,M,버스,4,2,0,부산,-25.0,0,-19.09259053037374
이서윤,10:35,09:00,M,지하철,2,6,0,대전,50.0,1,53.15865038721721
이타,08:15,09:00,M,자차,3,2,0,대전,-1.0,0,-6.934665353504122
한주원,08:23,09:00,F,버스,4,7,0,부산,-19.0,0,-12.053898161718791
박지후,10:50,09:00,F,자차,1,2,0,인천,-20.0,0,-13.872142386424319
윤아,09:33,09:00,F,버스,2,12,0,부산,20.0,1,22.32737368526471
류파,09:23,09:00,F,지하철,6,8,0,서울,-20.0,0,-18.596411475062673
장민준,10:03,09:00,F,지하철,0,3,0,부산,-12.0,0,-3.706942155608374
최하린,09:53,09:00,F,지하철,6,8,0,서울,-20.0,0,-28.16656433136037
임하은,09:50,09:00,M,버스,6,5,0,대전,-13.0,0,-6.793877379701746
최아,08:04,09:00,F,자차,1,7,0,광주,-17.0,0,-19.381033492871754
임마,09:39,09:00,F,자차,2,3,0,부산,-26.0,0,-20.524112767948072
서자,08:50,09:00,M,버스,1,7,1,인천,-20.0,0,-19.398120764154786
황다,10:25,09:00,M,지하철,3,2,0,부산,-22.0,0,-28.21463011704119
류바,09:30,09:00,F,자차,1,2,0,인천,43.0,1,40.51740094982154
최주원,08:22,09:00,F,지하철,5,8,0,대전,-29.0,0,-23.891354634170174
권서윤,10:39,09:00,M,지하철,2,7,0,대전,-6.0,0,-7.051039406599367
홍타,08:51,09:00,M,자차,6,4,0,광주,-17.0,0,-20.107427073590525
송하린,08:48,09:00,F,지하철,5,1,0,부산,-19.0,0,-22.1408602889751
김가,10:48,09:00,F,지하철,2,6,0,부산,38.0,1,41.211237111168955
신서윤,10:19,09:00,F,지하철,4,12,0,서울,-20.0,0,-11.246824849300182
정현서,10:34,09:00,F,자차,0,9,0,서울,51.0,1,40.29558314681859
이타,09:59,09:00,F,지하철,0,1,0,인천,30.0,1,44.00342223671643
임서윤,10:43,09:00,F,자차,3,12,0,인천,-3.0,0,-1.9812688551193427
장마,08:20,09:00,M,버스,3,6,0,대전,33.0,1,35.90112067649414
이서윤,09:47,09:00,M,지하철,2,7,1,서울,-22.0,0,-24.18130873573703
장주원,08:52,09:00,F,지하철,0,1,0,부산,-5.0,0,-5.0175756242841345
안하,09:11,09:00,M,자차,5,4,0,광주,-12.0,0,-11.037434939344461
한지후,08:42,09:00,F,지하철,2,10,0,광주,39.0,1,33.75452003831482
임지후,08:36,09:00,M,자차,3,4,0,대구,-21.0,0,-25.02840719128765
권지후,09:19,09:00,M,버스,2,2,0,서울,21.0,1,26.922837704456267
임현서,10:45,09:00,M,지하철,3,2,0,대구,-7.0,0,-14.761734226796106
조하린,09:54,09:00,M,버스,4,12,0,부산,-3.0,0,-0.7948044834322974
윤시현,09:02,09:00,F,버스,5,10,0,인천,-20.0,0,-21.85258454684592
류하린,09:18,09:00,F,버스,3,1,0,대전,-8.0,0,-12.803535747377877
정시현,09:35,09:00,F,자차,1,12,1,부산,-24.0,0,-14.140340740152997
조시현,08:44,09:00,M,도보,6,10,0,서울,32.0,1,27.22748719369281
서사,09:33,09:00,F,자차,1,5,0,광주,-26.0,0,-31.650509998672355
전민수,10:05,09:00,M,버스,0,8,0,서울,-10.0,0,-10.93486351760268
오예솔,08:43,09:00,M,버스,0,4,0,대전,-22.0,0,-25.842793170510507
서타,09:45,09:00,M,자차,5,3,0,광주,-6.0,0,-5.968096715027257
황서윤,10:07,09:00,M,지하철,2,9,0,대구,6.0,1,6.776996483256952
장타,09:33,09:00,M,자차,0,3,0,대구,-27.0,0,-25.826709671825366
전하린,08:52,09:00,M,자차,5,5,0,대구,-7.0,0,-7.619454236217816
서차,09:39,09:00,M,지하철,2,5,0,대구,-26.0,0,-29.510808515461125
김하린,10:22,09:00,F,도보,6,2,0,대전,-23.0,0,-19.782984786603347
임민준,08:39,09:00,F,자차,6,10,0,광주,-9.0,0,-9.55846383252072
임예린,09:43,09:00,M,버스,0,9,0,부산,-24.0,0,-26.478086560274892
서시현,10:02,09:00,M,도보,4,11,0,부산,-18.0,0,-10.600031504512389
강채원,08:57,09:00,M,지하철,4,7,1,인천,58.0,1,57.39344019804275
류서윤,09:09,09:00,F,지하철,1,3,0,인천,-20.0,0,-14.540066992517046
송서연,10:39,09:00,F,지하철,2,4,0,광주,-11.0,0,-4.865807764453047
송서윤,09:05,09:00,M,버스,3,5,0,부산,6.0,1,12.438364177128964
서지우,09:47,09:00,M,지하철,1,12,0,대구,-7.0,0,-3.544210959444497
서바,08:26,09:00,M,도보,5,3,0,서울,-20.0,0,-20.003167484378825
전지후,10:46,09:00,M,지하철,1,9,0,대구,-1.0,0,-1.3202084532551284
홍다,09:47,09:00,M,지하철,6,2,0,광주,-10.0,0,-11.220600592416444
전유진,10:16,09:00,M,자차,5,12,0,부산,-4.0,0,-14.834478350065629
전가,09:48,09:00,F,지하철,4,8,0,부산,0.0,0,3.594034028739311
김서연,09:03,09:00,F,자차,0,6,0,대구,0.0,0,1.2223278319253954
조서윤,09:01,09:00,F,지하철,0,5,0,대전,44.0,1,48.12762133104314
권자,10:06,09:00,M,도보,1,5,0,인천,-2.0,0,-2.5850077573598194
정마,10:34,09:00,M,자차,3,3,0,대전,-28.0,0,-24.675874190232374
황지안,08:22,09:00,M,지하철,5,8,0,서울,-23.0,0,-29.88753531430722
임하은,10:32,09:00,M,지하철,1,11,0,대전,4.0,1,-1.8463280463078506
신사,10:29,09:00,M,지하철,4,3,0,서울,-29.0,0,-41.381057998606906
전채원,08:19,09:00,M,도보,0,9,0,부산,-2.0,0,-2.671745979158131
강타,08:19,09:00,M,자차,1,7,0,대구,-29.0,0,-32.862627938893
신하린,10:05,09:00,M,버스,4,10,0,부산,-17.0,0,-21.5169093758521
최아,10:31,09:00,F,지하철,5,10,0,대전,-23.0,0,-21.326738110173462
김타,09:10,09:00,F,자차,5,1,0,대전,-25.0,0,-27.12753597098814
오현서,09:55,09:00,F,지하철,3,1,0,인천,-7.0,0,-14.165455034018313
장지안,10:59,09:00,M,자차,0,11,0,대구,-22.0,0,-9.27616613623951
서지안,08:58,09:00,M,자차,2,2,0,광주,23.0,1,22.814946897559622
류서연,08:40,09:00,F,지하철,5,7,0,광주,-19.0,0,-24.41581526467848
조민준,10:58,09:00,F,버스,0,10,0,대구,-12.0,0,-15.349177304665249
김유진,08:50,09:00,F,지하철,4,7,0,광주,8.0,1,7.1342851549539805
정주원,09:25,09:00,M,지하철,4,1,0,부산,-14.0,0,-14.876229811286004
전지훈,09:19,09:00,F,도보,5,1,0,부산,-6.0,0,0.51082136522938
류사,09:34,09:00,F,자차,1,9,0,서울,-5.0,0,-5.397149788161038
서바,08:48,09:00,F,자차,1,11,0,서울,-27.0,0,-17.72395914065874
장예린,10:02,09:00,F,버스,1,5,0,부산,-21.0,0,-23.16211472006053
최현우,10:04,09:00,M,지하철,2,7,0,인천,-16.0,0,-13.867819798700538
신서윤,08:36,09:00,F,자차,3,12,0,대전,-20.0,0,-14.890099028360847
서시현,09:26,09:00,F,버스,0,10,0,인천,-12.0,0,-6.024238476441608
류민준,08:10,09:00,M,지하철,3,7,0,대구,16.0,1,22.559361087144065
박사,08:39,09:00,M,버스,1,8,0,부산,-7.0,0,-8.360058704400673
장예린,10:57,09:00,M,자차,3,12,0,서울,-28.0,0,-28.027446301374596
이주원,09:31,09:00,F,자차,2,10,0,인천,-29.0,0,-41.39711283281838
임현우,09:52,09:00,M,지하철,6,5,0,서울,-6.0,0,-6.980050193002803
임하,10:39,09:00,F,자차,2,9,0,광주,-24.0,0,-18.543729110350093
황지우,10:08,09:00,F,지하철,6,4,0,대구,47.0,1,51.48418239927941
강지후,10:22,09:00,M,지하철,1,12,0,대구,-13.0,0,-13.432435605050408
강나,10:08,09:00,M,지하철,0,2,0,서울,22.0,1,30.495697214649788
전하은,09:29,09:00,F,자차,1,3,0,부산,-21.0,0,-22.920026421724035
안민수,09:53,09:00,F,지하철,2,5,0,서울,58.0,1,54.419300879900504
강라,08:51,09:00,M,버스,6,3,0,광주,-3.0,0,-5.340808676131846
강라,10:40,09:00,F,지하철,1,8,0,대구,-14.0,0,-19.61232512418058
장주원,08:32,09:00,M,자차,5,9,0,광주,49.0,1,52.11197515851768
김지우,10:39,09:00,F,자차,4,11,0,인천,13.0,1,14.442409058043046
서다온,10:38,09:00,F,지하철,2,7,0,대전,-3.0,0,0.04989723186525774
윤다,08:25,09:00,F,도보,2,8,0,광주,-24.0,0,-26.071855759656057
강하,10:07,09:00,M,지하철,6,8,0,서울,-11.0,0,-11.290364896696268
강예린,10:58,09:00,M,지하철,5,1,1,서울,-7.0,0,-17.892093617044537
최민준,09:42,09:00,F,버스,1,9,0,대전,38.0,1,39.88112775655524
윤하린,09:01,09:00,F,자차,6,1,0,부산,-20.0,0,-19.505792724701752
정다온,10:38,09:00,F,지하철,2,7,1,광주,-28.0,0,-33.50263830746732
최서연,09:32,09:00,M,버스,0,12,0,인천,-10.0,0,-10.523287660432986
황하,08:21,09:00,F,지하철,5,10,0,광주,6.0,1,4.710753489649164
안지후,08:44,09:00,F,버스,6,7,0,부산,-21.0,0,-12.178440324962539
조현우,10:02,09:00,M,자차,3,4,0,부산,-20.0,0,-25.305634840639023
이하은,09:21,09:00,F,도보,4,11,0,인천,-14.0,0,-12.34286910566649
한지안,08:39,09:00,M,버스,1,11,0,서울,-24.0,0,-29.453841763391804
권가,10:23,09:00,F,자차,5,5,0,부산,-3.0,0,-5.789367220351352
신서연,08:21,09:00,F,버스,2,2,0,인천,56.0,1,57.38409476846115
권카,08:39,09:00,F,지하철,1,7,0,부산,-26.0,0,-27.05681495431556
정바,09:23,09:00,M,지하철,3,8,0,부산,-12.0,0,-12.029954281067782
임파,08:07,09:00,F,도보,1,12,0,대전,20.0,1,21.663610541159848
홍다,09:09,09:00,F,지하철,4,11,0,부산,-1.0,0,-3.468447855992789
오다,10:43,09:00,F,자차,5,3,0,대전,-29.0,0,-24.5792673259228
류나,10:49,09:00,M,지하철,2,4,0,대전,-23.0,0,-24.527398716188024
류바,10:36,09:00,F,자차,5,12,0,광주,53.0,1,52.51222269223714
오현우,08:58,09:00,M,지하철,3,4,0,서울,-24.0,0,-22.193443627060724
홍파,08:11,09:00,F,도보,6,6,0,부산,-4.0,0,-2.864998994175826
강다온,10:26,09:00,F,자차,1,4,0,대전,16.0,1,19.221139622714265
강바,09:07,09:00,F,지하철,4,5,0,서울,59.0,1,60.584822007423526
윤나,10:14,09:00,F,자차,3,7,0,인천,-22.0,0,-19.654846692219127
박자,08:21,09:00,F,자차,6,4,0,인천,47.0,1,45.37313742917429
송자,10:00,09:00,F,지하철,1,5,0,대전,-20.0,0,-25.3438554904276
김마,09:45,09:00,F,지하철,1,5,0,대전,-27.0,0,-34.138194513764304
안지우,10:45,09:00,F,자차,6,2,0,부산,-11.0,0,-19.353550738211496
홍자,08:18,09:00,M,자차,6,10,0,인천,-27.0,0,-18.18636641135362
류가,09:13,09:00,M,지하철,5,11,0,인천,-21.0,0,-32.06386705447063
김서연,10:58,09:00,F,자차,3,6,0,대전,-7.0,0,-1.0313825051144896
황유진,09:10,09:00,M,지하철,2,3,0,인천,-6.0,0,-10.104345056487364
황나,09:58,09:00,F,지하철,4,8,0,서울,39.0,1,44.93220486059902
윤하,08:28,09:00,M,버스,5,7,0,대전,55.0,1,43.98729986042275
윤도윤,10:11,09:00,M,지하철,1,7,0,인천,-27.0,0,-28.175469509416413
정자,08:49,09:00,F,지하철,0,8,0,부산,-19.0,0,-11.72987798487366
안아,09:42,09:00,F,버스,0,9,0,부산,-3.0,0,0.5660478173779087
전지후,10:38,09:00,M,지하철,2,1,0,부산,-3.0,0,-4.686327303453958
서가,09:58,09:00,M,지하철,4,2,0,광주,-24.0,0,-33.714886507642404
김사,09:25,09:00,F,자차,3,2,0,대전,-5.0,0,-11.612442610754659
이하은,08:34,09:00,M,버스,4,2,0,대구,-6.0,0,0.9457354827968949
전다온,09:01,09:00,M,자차,3,12,0,서울,57.0,1,55.25879399373137
이다,10:32,09:00,F,버스,1,9,0,대전,24.0,1,23.640879482932803
강차,08:38,09:00,F,버스,5,8,0,인천,6.0,1,7.417675523513154
류시현,09:58,09:00,F,지하철,5,9,0,인천,-18.0,0,-24.51419456543778
최서윤,09:27,09:00,F,자차,6,1,0,서울,-25.0,0,-22.963549100799106
서서윤,08:57,09:00,F,지하철,5,3,0,대전,52.0,1,49.90192259665497
류민준,10:08,09:00,F,지하철,2,10,0,서울,-10.0,0,-8.531486072122297
장민준,09:05,09:00,M,자차,4,6,0,인천,-19.0,0,-21.89025460268517
서유진,08:51,09:00,M,자차,2,7,0,인천,-21.0,0,-28.865580300305787
오지안,09:35,09:00,M,자차,6,10,1,인천,-18.0,0,-20.136862659060085
최지후,10:16,09:00,F,지하철,4,1,1,인천,-20.0,0,-16.796111914459992
안서윤,10:35,09:00,F,지하철,5,10,0,대구,-6.0,0,-4.029699554614821
서하은,09:53,09:00,M,버스,1,9,0,인천,12.0,1,12.154654336673634
박서윤,09:59,09:00,F,자차,0,5,0,대구,-18.0,0,-13.509340734948285
정현서,10:21,09:00,M,버스,0,6,0,대구,7.0,1,5.982029937278868
신하린,08:48,09:00,F,지하철,3,1,0,광주,45.0,1,45.281381570076086
황하,08:45,09:00,M,지하철,6,3,0,광주,0.0,0,-2.398834398468628
임카,09:27,09:00,M,버스,4,3,0,서울,-21.0,0,-16.216910116232725
안지후,09:53,09:00,M,자차,5,11,0,대전,-23.0,0,-21.542357261391178
임다,09:56,09:00,M,지하철,3,2,0,서울,-23.0,0,-25.78479055086686
안지안,08:27,09:00,F,지하철,6,4,0,부산,0.0,0,-7.445148732639022
박카,10:20,09:00,M,지하철,6,2,0,대구,-27.0,0,-21.475193625508368
류파,09:05,09:00,M,지하철,1,4,0,부산,-13.0,0,-16.7203252559232
서다,10:37,09:00,F,버스,6,1,0,대구,-2.0,0,-1.639678237552265
황아,10:10,09:00,M,지하철,0,4,0,부산,-16.0,0,-4.237001584277143
최서윤,10:56,09:00,F,자차,4,9,0,대구,14.0,1,18.007547708666543
윤주원,09:53,09:00,F,자차,3,10,0,광주,-17.0,0,-8.944252055865043
강라,09:34,09:00,F,도보,2,5,0,광주,28.0,1,25.309375937294256
정서연,08:33,09:00,F,도보,6,9,0,대구,-12.0,0,-6.645118015898965
한주원,09:11,09:00,M,지하철,4,8,0,부산,-22.0,0,-21.866655035240544
조라,10:34,09:00,F,지하철,0,11,0,광주,-16.0,0,-14.16991539615709
장타,09:08,09:00,F,지하철,0,10,0,서울,-6.0,0,4.104208565197803
정주원,08:09,09:00,F,자차,0,3,0,대구,-18.0,0,-19.39322912074853
조예솔,08:44,09:00,F,지하철,2,8,0,부산,56.0,1,56.096272268382684
윤채원,09:47,09:00,M,지하철,0,10,0,인천,-7.0,0,-11.516073257539812
신민준,09:53,09:00,M,지하철,1,4,1,서울,-3.0,0,1.4423427795403825
윤유진,10:57,09:00,F,지하철,5,7,0,광주,-8.0,0,-10.803134491433179
서현우,10:48,09:00,F,자차,6,5,0,부산,-27.0,0,-21.886447920905606
박채원,09:35,09:00,M,자차,5,4,0,인천,-17.0,0,-25.249566208724254
한타,09:39,09:00,M,버스,3,3,0,인천,5.0,1,7.743190359168035
장하은,10:24,09:00,M,도보,4,1,0,대구,-9.0,0,-12.218466530315279
권현서,08:08,09:00,M,지하철,6,9,0,대구,53.0,1,56.65258819665105
오지훈,09:47,09:00,M,지하철,0,10,0,부산,-10.0,0,-10.067795864271142
신차,09:25,09:00,F,지하철,6,8,0,광주,-25.0,0,-27.676694574341457
권마,10:20,09:00,F,자차,5,3,0,인천,12.0,1,10.067201915620025
송다,10:24,09:00,F,버스,2,1,0,부산,-19.0,0,-23.2519415002932
박다온,09:58,09:00,M,지하철,3,8,0,부산,-23.0,0,-18.811061223395704
한서윤,09:58,09:00,F,도보,3,3,0,대구,23.0,1,17.756813252872927
김예린,10:04,09:00,F,지하철,1,7,1,대전,30.0,1,28.664606806336014
강다,09:44,09:00,F,지하철,1,12,0,대전,-18.0,0,-16.273802101487632
한다,08:41,09:00,M,자차,2,1,0,대구,-29.0,0,-20.932527372757406
이다,08:51,09:00,M,도보,0,7,0,대구,17.0,1,16.95350699554093
안예솔,10:13,09:00,M,자차,3,12,0,서울,-19.0,0,-20.212552932692205
강서윤,09:51,09:00,F,도보,3,5,0,인천,-12.0,0,-10.63182567441986
송지훈,08:42,09:00,M,지하철,2,10,0,부산,-7.0,0,-17.367321078372147
정현우,10:38,09:00,F,자차,1,10,0,광주,-1.0,0,-6.993228503453597
조도윤,10:56,09:00,M,자차,6,6,0,인천,-23.0,0,-24.876832494392254
이예린,09:52,09:00,F,버스,4,4,0,부산,-27.0,0,-30.564845753663263
안민준,08:41,09:00,M,지하철,3,9,0,대전,-19.0,0,-27.004166446217063
장예솔,10:48,09:00,M,도보,5,8,0,광주,-14.0,0,-9.711106744162075
오민수,08:42,09:00,F,지하철,2,6,0,부산,-3.0,0,-1.7012163522133892
윤지안,09:17,09:00,F,버스,1,3,0,서울,-19.0,0,-18.29867376358746
박마,10:34,09:00,F,자차,4,9,0,부산,-6.0,0,-9.469955755771867
신예솔,09:33,09:00,M,도보,5,3,1,대구,-18.0,0,-17.603035176681676
장예솔,08:43,09:00,M,도보,4,2,0,대구,-9.0,0,-6.427752702794703
오유진,08:14,09:00,M,자차,3,1,0,광주,-25.0,0,-26.324480269516403
이사,09:04,09:00,F,지하철,0,6,0,대전,-28.0,0,-25.777138803798177
전민수,10:00,09:00,M,도보,4,2,1,광주,-7.0,0,-10.980302409125576
임예린,10:08,09:00,M,버스,4,5,0,대전,-9.0,0,-8.512573435051433
류예솔,08:40,09:00,F,자차,2,3,0,서울,33.0,1,38.7124914146305
이예솔,08:28,09:00,M,지하철,1,6,0,서울,44.0,1,50.16009851788019
류지안,10:06,09:00,M,자차,6,10,0,대전,51.0,1,57.63794402474831
신시현,08:28,09:00,M,버스,2,6,0,인천,-27.0,0,-25.572157922835416
이라,08:11,09:00,F,자차,1,7,0,부산,0.0,0,0.15806977428872868
한예린,09:27,09:00,M,지하철,4,2,0,광주,-15.0,0,-17.24394458079707
송바,09:42,09:00,M,지하철,3,2,0,부산,-4.0,0,-13.037423782587084
강하은,08:43,09:00,M,버스,3,12,0,광주,-12.0,0,-18.72449848200246
최지후,08:38,09:00,F,지하철,4,8,0,대전,0.0,0,-0.8402748598262966
임현우,08:42,09:00,F,자차,2,1,0,대구,-4.0,0,-4.541442245642152
송민수,09:01,09:00,M,지하철,1,7,0,인천,-12.0,0,-4.93888485596754
김주원,08:01,09:00,M,버스,1,1,0,광주,-1.0,0,5.573995646878129
오주원,08:02,09:00,M,지하철,6,1,0,대전,-23.0,0,-26.432430707432925
김예린,09:06,09:00,F,지하철,3,5,0,인천,-17.0,0,-12.908371424554907
권유진,08:03,09:00,M,자차,2,8,0,부산,-13.0,0,-15.385344322869553
송다,08:57,09:00,M,지하철,2,8,0,부산,-14.0,0,-10.586918284980996
송나,09:44,09:00,M,지하철,5,10,0,대구,-25.0,0,-20.969911359466273
신지후,08:05,09:00,F,지하철,6,3,1,서울,-25.0,0,-18.789535939261313
최하,09:51,09:00,F,지하철,5,3,0,광주,52.0,1,49.53678322608651
송바,09:51,09:00,F,자차,3,7,0,대구,-1.0,0,4.071518435904619
한현서,09:43,09:00,M,지하철,3,11,0,광주,-20.0,0,-29.36407018060636
류유진,09:52,09:00,M,지하철,6,9,0,서울,-14.0,0,-7.518921592305691
정민수,10:25,09:00,M,자차,5,9,0,부산,35.0,1,34.87491638590742
이민준,08:12,09:00,M,버스,2,2,0,대구,-23.0,0,-23.018639989928488
장예린,08:30,09:00,F,버스,6,11,0,서울,28.0,1,17.81281747154774
송차,08:57,09:00,F,지하철,5,12,0,광주,-23.0,0,-24.943329436236905
권지안,10:03,09:00,M,도보,5,7,0,인천,-21.0,0,-14.222603001932246
홍예솔,10:37,09:00,F,버스,0,5,0,대전,33.0,1,30.86649054148593
김바,10:45,09:00,M,지하철,0,8,0,광주,-20.0,0,-16.432686195123956
오다,09:44,09:00,F,도보,2,8,0,서울,-6.0,0,-5.8272243614294545
황타,09:13,09:00,F,자차,5,12,0,대전,32.0,1,37.31334569799849
정지안,09:14,09:00,M,자차,0,2,0,서울,-25.0,0,-24.042495173979376
한차,08:10,09:00,F,자차,0,7,0,대전,13.0,1,8.34094234450949
임지우,09:23,09:00,F,지하철,0,9,1,광주,-21.0,0,-20.717746600755284
권민준,09:32,09:00,M,자차,1,5,0,광주,-8.0,0,0.0060845185060625084
김유진,08:37,09:00,M,자차,6,11,0,대구,-6.0,0,-3.511774609818992
강도윤,10:18,09:00,F,지하철,5,1,0,서울,-15.0,0,-15.582231536468322
최마,10:26,09:00,M,지하철,5,2,0,서울,-10.0,0,1.2787190956665366
홍지안,08:54,09:00,M,지하철,2,10,0,서울,-20.0,0,-14.203921487193895
안지후,10:44,09:00,F,도보,4,2,0,광주,12.0,1,16.0836695769923
류파,08:19,09:00,F,지하철,5,6,0,인천,-12.0,0,-10.413287673778125
강파,10:43,09:00,F,지하철,3,4,0,부산,-5.0,0,-1.3486308262444622
조아,10:18,09:00,M,자차,5,9,0,서울,-11.0,0,-7.186339634085797
황민준,08:40,09:00,F,자차,3,1,0,서울,-24.0,0,-34.91407672776069
이파,09:57,09:00,M,지하철,2,5,0,부산,-24.0,0,-22.025318935852756
안하린,08:55,09:00,F,자차,4,12,0,광주,55.0,1,54.195970703321706
권민수,10:23,09:00,F,버스,6,5,0,대전,35.0,1,32.50111863431712
이예린,08:28,09:00,M,자차,5,8,0,인천,18.0,1,17.02281359977881
조차,08:44,09:00,F,지하철,3,12,0,대전,-9.0,0,-16.779243434111006
안현우,08:55,09:00,F,지하철,4,8,0,대구,41.0,1,31.976949499814104
홍다,08:35,09:00,F,자차,6,10,0,부산,-23.0,0,-16.767487912757517
조자,08:59,09:00,M,지하철,5,12,0,광주,-2.0,0,0.31078909854463044
정파,09:48,09:00,F,버스,3,8,0,서울,-29.0,0,-41.065060636061396
황나,09:53,09:00,M,지하철,1,10,0,대전,-22.0,0,-24.881922707008705
송예린,09:39,09:00,M,자차,6,7,0,광주,-1.0,0,3.4027586669826526
윤채원,08:34,09:00,M,자차,6,10,0,서울,50.0,1,48.599928131396844
황시현,08:36,09:00,F,자차,0,8,0,부산,-21.0,0,-14.774975231008193
김자,10:45,09:00,F,도보,0,5,0,인천,3.0,1,8.24875899638317
박현서,08:45,09:00,F,도보,0,7,0,광주,42.0,1,35.21644395344643
이바,08:18,09:00,M,버스,2,5,0,부산,-14.0,0,-14.71662049424416
오나,09:21,09:00,F,지하철,1,5,0,광주,40.0,1,37.75955287595648
전예린,08:01,09:00,M,자차,6,4,0,대구,-26.0,0,-32.9461914717605
윤나,09:01,09:00,M,도보,6,6,0,광주,-7.0,0,-14.271371624276357
신서연,10:33,09:00,F,도보,1,5,0,대구,-26.0,0,-30.030107731208638
이지훈,08:48,09:00,F,자차,5,8,0,대구,-26.0,0,-29.204627047563193
서지훈,10:06,09:00,F,지하철,0,5,0,대구,-8.0,0,-6.5838511137831865
황서연,09:28,09:00,M,도보,5,6,0,서울,-12.0,0,-6.7789326339279
신다,09:03,09:00,F,도보,2,2,0,부산,16.0,1,18.56822477906185
신나,09:59,09:00,F,자차,0,5,0,부산,-19.0,0,-15.248138798595882
전다온,09:47,09:00,F,자차,2,5,0,광주,-7.0,0,-8.333089107351837
서사,08:57,09:00,M,버스,5,12,0,대구,39.0,1,42.015000983064446
정하은,08:40,09:00,M,도보,6,6,0,대구,-29.0,0,-29.741874907951306
정나,10:45,09:00,F,지하철,0,1,0,대전,9.0,1,6.792638083736087
박사,08:30,09:00,F,자차,5,4,0,대전,-5.0,0,4.4855047444781295
임채원,10:52,09:00,F,지하철,2,9,0,부산,25.0,1,13.347620217262508
오지후,09:24,09:00,F,지하철,3,2,0,대구,-7.0,0,-16.366521486536804
송마,10:59,09:00,M,지하철,0,2,0,대구,-15.0,0,-13.086501229331978
강가,09:03,09:00,F,버스,6,5,0,대전,51.0,1,49.67508825733775
송사,09:41,09:00,M,지하철,5,5,0,광주,-14.0,0,-21.18492175083461
